day,year,mo,da,date,Crimes_This_Day,primary_type,location_description,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
1,2015,01,05,2015-01-05,9,ROBBERY,SIDEWALK,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,4,THEFT,VEHICLE NON-COMMERCIAL,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,THEFT,CTA STATION,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,BATTERY,GAS STATION,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,18,NARCOTICS,STREET,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,4,DECEPTIVE PRACTICE,APARTMENT,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,DECEPTIVE PRACTICE,BANK,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,CRIMINAL TRESPASS,OTHER,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,18,BURGLARY,APARTMENT,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,BURGLARY,SMALL RETAIL STORE,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,8,THEFT,RESIDENCE,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,5,THEFT,RESIDENCE PORCH/HALLWAY,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,WEAPONS VIOLATION,STREET,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,DECEPTIVE PRACTICE,TAXICAB,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,1,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
1,2015,01,05,2015-01-05,3,OFFENSE INVOLVING CHILDREN,RESIDENCE,4.5,-5.8,1036.3,10.0,11.3,15.0,25.1,14.0,-0.9,0.03,1.2,0
2,2015,01,06,2015-01-06,1,NON - CRIMINAL,POLICE FACILITY/VEH PARKING LOT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,6,THEFT,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIM SEXUAL ASSAULT,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,RESIDENCE PORCH/HALLWAY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,19,OTHER OFFENSE,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,WAREHOUSE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,"SCHOOL, PUBLIC, GROUNDS",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,4,BATTERY,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,THEFT,CONSTRUCTION SITE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,4,THEFT,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,DRUG STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BURGLARY,VACANT LOT/LAND,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,WEAPONS VIOLATION,ALLEY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,4,THEFT,ATHLETIC CLUB,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,CTA PLATFORM,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,GROCERY FOOD STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,ASSAULT,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BURGLARY,DEPARTMENT STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,NARCOTICS,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,MOTOR VEHICLE THEFT,ALLEY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,12,MOTOR VEHICLE THEFT,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,8,BURGLARY,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,THEFT,HOSPITAL BUILDING/GROUNDS,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,CURRENCY EXCHANGE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,DECEPTIVE PRACTICE,OTHER COMMERCIAL TRANSPORTATION,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,NARCOTICS,GAS STATION,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,PUBLIC PEACE VIOLATION,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,10,CRIMINAL DAMAGE,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,4,THEFT,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,SMALL RETAIL STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,7,THEFT,PARKING LOT/GARAGE(NON.RESID.),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,DECEPTIVE PRACTICE,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,SEX OFFENSE,"SCHOOL, PUBLIC, BUILDING",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,NARCOTICS,RESIDENCE PORCH/HALLWAY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,VEHICLE NON-COMMERCIAL,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,THEFT,LIBRARY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BURGLARY,CONVENIENCE STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,MEDICAL/DENTAL OFFICE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,13,THEFT,DEPARTMENT STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,CRIMINAL TRESPASS,DEPARTMENT STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,BURGLARY,RESIDENCE-GARAGE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,9,THEFT,RESIDENCE PORCH/HALLWAY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,16,NARCOTICS,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,FIRE STATION,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,BATTERY,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,7,OTHER OFFENSE,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,21,BATTERY,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,DECEPTIVE PRACTICE,,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,NARCOTICS,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,DECEPTIVE PRACTICE,SMALL RETAIL STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,VACANT LOT/LAND,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,ROBBERY,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,PUBLIC PEACE VIOLATION,GROCERY FOOD STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,16,NARCOTICS,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,CRIMINAL TRESPASS,GAS STATION,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,WEAPONS VIOLATION,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,NARCOTICS,AIRPORT/AIRCRAFT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,DECEPTIVE PRACTICE,MEDICAL/DENTAL OFFICE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,ASSAULT,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,DECEPTIVE PRACTICE,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,NARCOTICS,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,6,OTHER OFFENSE,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,VEHICLE NON-COMMERCIAL,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,PROSTITUTION,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,27,THEFT,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,ASSAULT,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,CHA APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,OTHER OFFENSE,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BURGLARY,PAWN SHOP,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,"SCHOOL, PUBLIC, BUILDING",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,THEFT,CTA BUS,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,9,BURGLARY,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,NARCOTICS,VEHICLE NON-COMMERCIAL,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,DECEPTIVE PRACTICE,BANK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,THEFT,SIDEWALK,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,AIRPORT EXTERIOR - NON-SECURE AREA,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,9,THEFT,GROCERY FOOD STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,6,ASSAULT,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIM SEXUAL ASSAULT,CTA BUS,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,ROBBERY,ALLEY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,COMMERCIAL / BUSINESS OFFICE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,"SCHOOL, PRIVATE, BUILDING",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,8,CRIMINAL DAMAGE,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,DECEPTIVE PRACTICE,LIBRARY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,NARCOTICS,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,PROSTITUTION,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,OTHER OFFENSE,GOVERNMENT BUILDING/PROPERTY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,INTERFERENCE WITH PUBLIC OFFICER,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,ASSAULT,"SCHOOL, PUBLIC, BUILDING",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,CTA BUS,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ARSON,CTA PLATFORM,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,CONVENIENCE STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,OFFENSE INVOLVING CHILDREN,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,SMALL RETAIL STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,THEFT,RESIDENCE-GARAGE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,GOVERNMENT BUILDING/PROPERTY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,RESIDENCE PORCH/HALLWAY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,OTHER OFFENSE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,RESIDENTIAL YARD (FRONT/BACK),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,6,DECEPTIVE PRACTICE,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,2,THEFT,"SCHOOL, PUBLIC, GROUNDS",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,DECEPTIVE PRACTICE,ATHLETIC CLUB,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,CRIMINAL DAMAGE,RESIDENCE-GARAGE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,14,DECEPTIVE PRACTICE,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,6,BATTERY,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,THEFT,ANIMAL HOSPITAL,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,DECEPTIVE PRACTICE,DEPARTMENT STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,RESTAURANT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ASSAULT,GROCERY FOOD STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,NARCOTICS,SMALL RETAIL STORE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, BUILDING",9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,NARCOTICS,ALLEY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,3,HOMICIDE,STREET,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,BATTERY,ALLEY,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,ROBBERY,RESIDENCE-GARAGE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,1,PROSTITUTION,RESIDENCE,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,26,BATTERY,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,5,CRIMINAL DAMAGE,APARTMENT,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
2,2015,01,06,2015-01-06,4,OTHER OFFENSE,OTHER,9.2,1.6,1029.7,6.7,8.0,15.9,24.1,12.0,-0.9,0.11,2.0,0
